"Contract ID","Plan ID","Organization Type","Plan Type","Offers Part D","SNP Plan","EGHP","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date"
"H5041","801","Local CCP","Local PPO","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PPO)","Humana Inc.",1/1/2009 0:00:00
"H5041","802","Local CCP","Local PPO","No","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PPO)","Humana Inc.",1/1/2009 0:00:00
"H5041","803","Local CCP","Local PPO","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored Non-CY (PPO)","Humana Inc.",1/1/2009 0:00:00
"H5042","001","Local CCP","Local PPO","Yes","No","No","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Classic Rx (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00
"H5042","002","Local CCP","Local PPO","No","No","No","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Core (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00
"H5042","004","Local CCP","Local PPO","No","No","No","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Classic (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00
"H5042","005","Local CCP","Local PPO","Yes","No","No","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Core Rx (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00
"H5042","006","Local CCP","Local PPO","No","No","No","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Prime (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00
"H5042","007","Local CCP","Local PPO","Yes","No","No","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Prime Rx (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00
"H5042","801","Local CCP","Local PPO","Yes","No","Yes","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Group Medicare Rx (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00
"H5042","802","Local CCP","Local PPO","Yes","No","Yes","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Group Medicare Rx (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00
"H5042","803","Local CCP","Local PPO","No","No","Yes","CDPHP UNIVERSAL BENEFITS, INC.","CDPHP Medicare Choices","CDPHP Group Medicare (PPO)","Capital District Physicians' Health Plan, Inc.",1/1/2008 0:00:00
"H5050","001","Local CCP","HMO/HMOPOS","No","No","No","GROUP HEALTH COOPERATIVE","Group Health Cooperative","Group Health Cooperative Clear Care Basic (HMO)","Group Health Cooperative",1/1/1989 0:00:00
"H5050","004","Local CCP","HMO/HMOPOS","Yes","No","No","GROUP HEALTH COOPERATIVE","Group Health Cooperative","Group Health Cooperative Clear Care Optimal (HMO)","Group Health Cooperative",1/1/1989 0:00:00
"H5050","009","Local CCP","HMO/HMOPOS","Yes","No","No","GROUP HEALTH COOPERATIVE","Group Health Cooperative","Group Health Cooperative Clear Care Essential (HMO)","Group Health Cooperative",1/1/1989 0:00:00
"H5050","012","Local CCP","HMO/HMOPOS","Yes","Yes","No","GROUP HEALTH COOPERATIVE","Group Health Cooperative","Group Health Cooperative Clear Care Sound (HMO)","Group Health Cooperative",1/1/1989 0:00:00
"H5050","013","Local CCP","HMO/HMOPOS","Yes","No","No","GROUP HEALTH COOPERATIVE","Group Health Cooperative","Group Health Cooperative Clear Care Vital (HMO)","Group Health Cooperative",1/1/1989 0:00:00
"H5050","801","Local CCP","HMO/HMOPOS","No","No","Yes","GROUP HEALTH COOPERATIVE","Group Health Cooperative","Group Health Cooperative Clear Care Employer Group (HMO)","Group Health Cooperative",1/1/1989 0:00:00
"H5050","802","Local CCP","HMO/HMOPOS","Yes","No","Yes","GROUP HEALTH COOPERATIVE","Group Health Cooperative","Group Health Clear Care Employer Group with Part D (HMO)","Group Health Cooperative",1/1/1989 0:00:00
"H5087","001","Local CCP","HMO/HMOPOS","Yes","Yes","No","EASY CHOICE HEALTH PLAN INC.","Easy Choice Health Plan","Easy Choice Freedom Plan (HMO)","Easy Choice Health Plan Inc.",1/1/2008 0:00:00
"H5087","002","Local CCP","HMO/HMOPOS","Yes","No","No","EASY CHOICE HEALTH PLAN INC.","Easy Choice Health Plan","Easy Choice Plus Plan (HMO)","Easy Choice Health Plan Inc.",1/1/2008 0:00:00
"H5087","005","Local CCP","HMO/HMOPOS","Yes","No","No","EASY CHOICE HEALTH PLAN INC.","Easy Choice Health Plan","Easy Choice Best Plan (HMO)","Easy Choice Health Plan Inc.",1/1/2008 0:00:00
"H5106","013","Local CCP","Local PPO","Yes","No","No","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO Standard (PPO)","Highmark Inc.",7/1/2005 0:00:00
"H5106","014","Local CCP","Local PPO","Yes","No","No","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO Deluxe (PPO)","Highmark Inc.",7/1/2005 0:00:00
"H5106","015","Local CCP","Local PPO","Yes","No","No","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO Standard (PPO)","Highmark Inc.",7/1/2005 0:00:00
"H5106","016","Local CCP","Local PPO","Yes","No","No","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO Deluxe (PPO)","Highmark Inc.",7/1/2005 0:00:00
"H5106","017","Local CCP","Local PPO","No","No","No","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO Value (PPO)","Highmark Inc.",7/1/2005 0:00:00
"H5106","018","Local CCP","Local PPO","No","No","No","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO Value (PPO)","Highmark Inc.",7/1/2005 0:00:00
"H5106","806","Local CCP","Local PPO","Yes","No","Yes","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO MA-PDP WV Non-Calendar (PPO)","Highmark Inc.",7/1/2005 0:00:00
"H5106","807","Local CCP","Local PPO","No","No","Yes","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO MA WV (PPO)","Highmark Inc.",7/1/2005 0:00:00
"H5106","808","Local CCP","Local PPO","Yes","No","Yes","HIGHMARK HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PPO MA-PDP WV (PPO)","Highmark Inc.",7/1/2005 0:00:00
"H5144","001",,,"No","No","No",,,,,
"H5144","801",,,"No","No","No",,,,,
"H5144","802",,,"No","No","No",,,,,
"H5151","002","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH PLAN OF THE UPPER OHIO VALLEY","The Health Plan","Health Plan SecureCare (HMO)","Health Plan of the Upper Ohio Valley",2/1/1999 0:00:00
"H5151","004","Local CCP","HMO/HMOPOS","No","No","No","HEALTH PLAN OF THE UPPER OHIO VALLEY","The Health Plan","Health Plan SecureCare (HMO)","Health Plan of the Upper Ohio Valley",2/1/1999 0:00:00
"H5151","802","Local CCP","HMO/HMOPOS","No","No","Yes","HEALTH PLAN OF THE UPPER OHIO VALLEY","The Health Plan","Health Plan SecureCare (HMO)","Health Plan of the Upper Ohio Valley",2/1/1999 0:00:00
"H5151","803","Local CCP","HMO/HMOPOS","Yes","No","Yes","HEALTH PLAN OF THE UPPER OHIO VALLEY","The Health Plan","Health Plan SecureCare (HMO)","Health Plan of the Upper Ohio Valley",2/1/1999 0:00:00
"H5162","001","Local CCP","Local PPO","No","No","No","STERLING LIFE INSURANCE COMPANY","Sterling Life Insurance Company","Sterling Partners (PPO)","Munich American Holding Corporation",1/1/2010 0:00:00
"H5162","002","Local CCP","Local PPO","Yes","No","No","STERLING LIFE INSURANCE COMPANY","Sterling Life Insurance Company","Sterling Partners (PPO)","Munich American Holding Corporation",1/1/2010 0:00:00
"H5162","003","Local CCP","Local PPO","No","No","No","STERLING LIFE INSURANCE COMPANY","Sterling Life Insurance Company","Sterling Partners (PPO)","Munich American Holding Corporation",1/1/2010 0:00:00
"H5162","004","Local CCP","Local PPO","Yes","No","No","STERLING LIFE INSURANCE COMPANY","Sterling Life Insurance Company","Sterling Partners (PPO)","Munich American Holding Corporation",1/1/2010 0:00:00
"H5162","005","Local CCP","Local PPO","No","No","No","STERLING LIFE INSURANCE COMPANY","Sterling Life Insurance Company","Sterling Partners (PPO)","Munich American Holding Corporation",1/1/2010 0:00:00
"H5162","006","Local CCP","Local PPO","Yes","No","No","STERLING LIFE INSURANCE COMPANY","Sterling Life Insurance Company","Sterling Partners (PPO)","Munich American Holding Corporation",1/1/2010 0:00:00
"H5167","001","National PACE","National PACE","Yes","No","No","ROCKY MOUNTAIN HEALTH CARE SERVICES","Rocky Mountain PACE","Rocky Mountain PACE (PACE)","Rocky Mountain Health Care Services",12/1/2008 0:00:00
"H5167","002","National PACE","National PACE","Yes","No","No","ROCKY MOUNTAIN HEALTH CARE SERVICES","Rocky Mountain PACE","Rocky Mountain PACE (PACE)","Rocky Mountain Health Care Services",12/1/2008 0:00:00
"H5189","001",,,"No","No","No",,,,,
"H5189","002",,,"No","No","No",,,,,
"H5189","003",,,"No","No","No",,,,,
"H5189","004",,,"No","No","No",,,,,
"H5189","801",,,"No","No","No",,,,,
"H5189","802",,,"No","No","No",,,,,
"H5206","002","Local CCP","HMO/HMOPOS","Yes","Yes","No","PARTNERSHIP HEALTH PLAN, INC.","Community Health Partnership","Community Health Partnership (HMO)","Community Health Partnership, Inc.",1/1/1999 0:00:00
"H5206","003","Local CCP","HMO/HMOPOS","Yes","Yes","No","PARTNERSHIP HEALTH PLAN, INC.","Community Health Partnership","Community Health Partnership (HMO)","Community Health Partnership, Inc.",1/1/1999 0:00:00
"H5207","001","Local CCP","HMO/HMOPOS","Yes","Yes","No","COMMUNITY CARE HEALTH PLAN, INC","Community Care","Community Care's Partnership Program (HMO)","Community Care, Inc.",1/1/1999 0:00:00
"H5209","002","Local CCP","HMO/HMOPOS","Yes","Yes","No","CARE WISCONSIN HEALTH PLAN, INC.","Care Wisconsin Health Plan, Inc.","Partnership (HMO)","Care Wisconsin First, Inc.",1/1/1999 0:00:00
"H5211","001","Local CCP","HMO/HMOPOS","No","No","No","SECURITY HEALTH PLAN OF WISCONSIN, INC","Security Health Plan Of Wisconsin, Inc","Advocare Spirit (HMO-POS)","Marshfield Clinic.",8/1/2002 0:00:00
"H5211","002","Local CCP","HMO/HMOPOS","Yes","No","No","SECURITY HEALTH PLAN OF WISCONSIN, INC","Security Health Plan Of Wisconsin, Inc","Advocare Essence Rx (HMO-POS)","Marshfield Clinic.",8/1/2002 0:00:00
"H5211","003","Local CCP","HMO/HMOPOS","No","No","No","SECURITY HEALTH PLAN OF WISCONSIN, INC","Security Health Plan Of Wisconsin, Inc","Advocare Essence (HMO-POS)","Marshfield Clinic.",8/1/2002 0:00:00
"H5211","004","Local CCP","HMO/HMOPOS","Yes","No","No","SECURITY HEALTH PLAN OF WISCONSIN, INC","Security Health Plan Of Wisconsin, Inc","Advocare Spirit Rx (HMO-POS)","Marshfield Clinic.",8/1/2002 0:00:00
"H5211","005","Local CCP","HMO/HMOPOS","Yes","No","No","SECURITY HEALTH PLAN OF WISCONSIN, INC","Security Health Plan Of Wisconsin, Inc","Advocare Vitality Rx (HMO-POS)","Marshfield Clinic.",8/1/2002 0:00:00
"H5211","006","Local CCP","HMO/HMOPOS","No","No","No","SECURITY HEALTH PLAN OF WISCONSIN, INC","Security Health Plan Of Wisconsin, Inc","Advocare Vitality (HMO-POS)","Marshfield Clinic.",8/1/2002 0:00:00
"H5212","001","National PACE","National PACE","Yes","No","No","COMMUNITY CARE, INC.","Community Care","Community Care's PACE Program (PACE)","Community Care, Inc.",11/1/2003 0:00:00
"H5212","002","National PACE","National PACE","Yes","No","No","COMMUNITY CARE, INC.","Community Care","Community Care's PACE Program (PACE)","Community Care, Inc.",11/1/2003 0:00:00
"H5213","001","National PACE","National PACE","Yes","No","No","TOTAL COMMUNITY CARE, L.L.C.","Total Community Care","Total Community Care (PACE)","Total Community Options, Inc.",6/1/2004 0:00:00
"H5213","002","National PACE","National PACE","Yes","No","No","TOTAL COMMUNITY CARE, L.L.C.","Total Community Care","Total Community Care (PACE)","Total Community Options, Inc.",6/1/2004 0:00:00
"H5214","003","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5214-003 (PPO)","Humana Inc.",1/1/2005 0:00:00
"H5214","004","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5214-004 (PPO)","Humana Inc.",1/1/2005 0:00:00
"H5214","008","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5214-008 (PPO)","Humana Inc.",1/1/2005 0:00:00
"H5214","009","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5214-009 (PPO)","Humana Inc.",1/1/2005 0:00:00
"H5214","010","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5214-010 (PPO)","Humana Inc.",1/1/2005 0:00:00
"H5214","801","Local CCP","Local PPO","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PPO)","Humana Inc.",1/1/2005 0:00:00
"H5214","803","Local CCP","Local PPO","No","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PPO)","Humana Inc.",1/1/2005 0:00:00
"H5214","804","Local CCP","Local PPO","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored Non-CY (PPO)","Humana Inc.",1/1/2005 0:00:00
"H5215","001","Local CCP","Local PPO","No","No","No","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumPlus (PPO)","Affinity Health System",1/1/2005 0:00:00
"H5215","002","Local CCP","Local PPO","Yes","No","No","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumPlus Pharmacy (PPO)","Affinity Health System",1/1/2005 0:00:00
"H5215","005","Local CCP","Local PPO","Yes","No","No","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumPremier Pharmacy (PPO)","Affinity Health System",1/1/2005 0:00:00
"H5215","006","Local CCP","Local PPO","No","No","No","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumPremier (PPO)","Affinity Health System",1/1/2005 0:00:00
"H5215","007","Local CCP","Local PPO","Yes","Yes","No","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network Cares (PPO)","Affinity Health System",1/1/2005 0:00:00
"H5215","008","Local CCP","Local PPO","Yes","No","No","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumSelect (PPO)","Affinity Health System",1/1/2005 0:00:00
"H5215","801","Local CCP","Local PPO","Yes","No","Yes","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumPlus Pharmacy Emp Plan (PPO)","Affinity Health System",1/1/2005 0:00:00
"H5215","804","Local CCP","Local PPO","No","No","Yes","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumPlus Employer Plan (PPO)","Affinity Health System",1/1/2005 0:00:00
"H5215","805","Local CCP","Local PPO","Yes","No","Yes","NETWORK HEALTH INSURANCE CORPORATION","Network Platinum Medicare Advantage Plans","Network PlatinumPremier Emp Group (PPO)","Affinity Health System",1/1/2005 0:00:00
"H5216","001","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5216-001 (PPO)","Humana Inc.",7/1/2005 0:00:00
"H5216","003","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5216-003 (PPO)","Humana Inc.",7/1/2005 0:00:00
"H5216","006","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5216-006 (PPO)","Humana Inc.",7/1/2005 0:00:00
"H5216","007","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5216-007 (PPO)","Humana Inc.",7/1/2005 0:00:00
"H5216","008","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H5216-008 (PPO)","Humana Inc.",7/1/2005 0:00:00
"H5216","801","Local CCP","Local PPO","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PPO)","Humana Inc.",7/1/2005 0:00:00
"H5216","802","Local CCP","Local PPO","No","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PPO)","Humana Inc.",7/1/2005 0:00:00
"H5216","803","Local CCP","Local PPO","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored Non-CY (PPO)","Humana Inc.",7/1/2005 0:00:00
"H5227","001",,,"No","No","No",,,,,
"H5227","002",,,"No","No","No",,,,,
"H5227","004",,,"No","No","No",,,,,
"H5227","005",,,"No","No","No",,,,,
"H5227","801",,,"No","No","No",,,,,
"H5227","802",,,"No","No","No",,,,,
"H5227","803",,,"No","No","No",,,,,
"H5253","004","Local CCP","HMO/HMOPOS","Yes","No","No","UNITEDHEALTHCARE OF WISCONSIN, INC","SecureHorizons by UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",8/1/1995 0:00:00
"H5253","007","Local CCP","HMO/HMOPOS","Yes","Yes","No","UNITEDHEALTHCARE OF WISCONSIN, INC","SecureHorizons by UnitedHealthcare","Evercare Plan IH-POS (HMO-POS)","UnitedHealth Group, Inc.",8/1/1995 0:00:00
"H5253","011","Local CCP","HMO/HMOPOS","Yes","No","No","UNITEDHEALTHCARE OF WISCONSIN, INC","SecureHorizons by UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",8/1/1995 0:00:00
"H5253","021","Local CCP","HMO/HMOPOS","No","No","No","UNITEDHEALTHCARE OF WISCONSIN, INC","SecureHorizons by UnitedHealthcare","AARP MedicareComplete Plus Essential (HMO-POS)","UnitedHealth Group, Inc.",8/1/1995 0:00:00
"H5253","024","Local CCP","HMO/HMOPOS","Yes","Yes","No","UNITEDHEALTHCARE OF WISCONSIN, INC","SecureHorizons by UnitedHealthcare","Evercare Plan DH (HMO)","UnitedHealth Group, Inc.",8/1/1995 0:00:00
"H5253","027","Local CCP","HMO/HMOPOS","Yes","Yes","No","UNITEDHEALTHCARE OF WISCONSIN, INC","SecureHorizons by UnitedHealthcare","Evercare Plan MH-POS (HMO-POS)","UnitedHealth Group, Inc.",8/1/1995 0:00:00
"H5253","028","Local CCP","HMO/HMOPOS","Yes","No","No","UNITEDHEALTHCARE OF WISCONSIN, INC","SecureHorizons by UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",8/1/1995 0:00:00
"H5253","029","Local CCP","HMO/HMOPOS","Yes","Yes","No","UNITEDHEALTHCARE OF WISCONSIN, INC","SecureHorizons by UnitedHealthcare","Evercare Plan MH-POS (HMO-POS)","UnitedHealth Group, Inc.",8/1/1995 0:00:00
"H5253","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","UNITEDHEALTHCARE OF WISCONSIN, INC","SecureHorizons by UnitedHealthcare","MedicareComplete Retiree Plan (HMO)","UnitedHealth Group, Inc.",8/1/1995 0:00:00
"H5253","802","Local CCP","HMO/HMOPOS","No","No","Yes","UNITEDHEALTHCARE OF WISCONSIN, INC","SecureHorizons by UnitedHealthcare","MedicareComplete Retiree Plan (HMO)","UnitedHealth Group, Inc.",8/1/1995 0:00:00
"H5253","805","Local CCP","HMO/HMOPOS","Yes","No","Yes","UNITEDHEALTHCARE OF WISCONSIN, INC","SecureHorizons by UnitedHealthcare","MedicareComplete Retiree Plan (HMO)","UnitedHealth Group, Inc.",8/1/1995 0:00:00
"H5256",,"1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES CLINIC HEALTH PLAN","Medical Associates Clinic Health Plan of Wisconsin",,"Medical Associates Clinic",2/1/1996 0:00:00
"H5256","001","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES CLINIC HEALTH PLAN","Medical Associates Clinic Health Plan of Wisconsin","Medical Associates SmartPlan (Cost)","Medical Associates Clinic",2/1/1996 0:00:00
"H5256","002","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES CLINIC HEALTH PLAN","Medical Associates Clinic Health Plan of Wisconsin","Medical Associates Community Plan (Cost)","Medical Associates Clinic",2/1/1996 0:00:00
"H5256","004","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES CLINIC HEALTH PLAN","Medical Associates Clinic Health Plan of Wisconsin","Medical Associates Freedom Plan (Cost)","Medical Associates Clinic",2/1/1996 0:00:00
"H5262","001","Local CCP","HMO/HMOPOS","Yes","No","No","GUNDERSEN LUTHERAN HEALTH PLAN","Gundersen Lutheran Health Plan, Inc.","Gundersen Lutheran Senior Pref. Elite w/RX (HMO)","Gundersen Lutheran Health System Inc.",8/1/1999 0:00:00
"H5262","003","Local CCP","HMO/HMOPOS","Yes","No","No","GUNDERSEN LUTHERAN HEALTH PLAN","Gundersen Lutheran Health Plan, Inc.","Gundersen Lutheran Senior Pref. Value w/RX (HMO)","Gundersen Lutheran Health System Inc.",8/1/1999 0:00:00
"H5262","004","Local CCP","HMO/HMOPOS","No","No","No","GUNDERSEN LUTHERAN HEALTH PLAN","Gundersen Lutheran Health Plan, Inc.","Gundersen Lutheran Sr. Pref. Value (no RX) (HMO)","Gundersen Lutheran Health System Inc.",8/1/1999 0:00:00
