"Contract ID","Plan ID","Organization Type","Plan Type","Offers Part D","SNP Plan","EGHP","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date"
"H8145","004","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-004 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","005","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-005 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","006","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-006 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","007","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-007 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","008","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-008 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","011","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-011 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","012","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-012 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","020","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-020 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","021","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-021 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","032","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-032 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","041","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-041 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","042","PFFS","PFFS","No","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-042 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","044","PFFS","PFFS","No","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-044 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","049","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-049 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","050","PFFS","PFFS","No","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-050 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","051","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-051 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","052","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-052 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","053","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-053 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","055","PFFS","PFFS","No","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-055 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","061","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-061 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","063","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-063 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","069","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-069 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","071","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-071 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","075","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-075 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","078","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-078 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","079","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-079 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","084","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-084 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","087","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-087 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","089","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-089 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","091","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-091 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","093","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-093 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","095","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-095 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","097","PFFS","PFFS","No","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-097 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","103","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-103 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","104","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-104 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","108","PFFS","PFFS","No","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-108 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","110","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-110 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","115","PFFS","PFFS","No","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-115 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","120","PFFS","PFFS","No","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-120 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","121","PFFS","PFFS","No","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-121 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","122","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-122 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","123","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-123 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","124","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-124 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","125","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-125 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","126","PFFS","PFFS","No","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-126 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","127","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-127 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","138","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-138 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","139","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-139 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","140","PFFS","PFFS","No","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-140 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","153","PFFS","PFFS","No","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-153 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","154","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-154 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","155","PFFS","PFFS","No","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-155 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","160","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-160 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8145","161","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H8145-161 (PFFS)","Humana Inc.",01/01/2011 0:00:00
"H8146","001","Local CCP","HMO/HMOPOS","Yes","No","No","SECURITYCARE OF TENNESSEE, INC.","BlueChoice Tennessee","BlueChoice (HMO)","BlueCross BlueShield of Tennessee",01/01/2014 0:00:00
"H8150","001","Demo","Medicare-Medicaid Plan HMO/HMOPOS","Yes","No","No","INTEGRA MLTC, INC","Integra Health Plan","Integrated Health Plan (Medicare-Medicaid Plan)","Personal Touch Holding Corp.",
"H8189","001","Local CCP","HMO/HMOPOS","Yes","Yes","No","MANAGED HEALTH SERVICES, WISCONSIN","Managed Health Services","Advantage by Managed Health Services (HMO SNP)","Centene Corporation",01/01/2008 0:00:00
"H8213","001","Demo","Medicare-Medicaid Plan HMO/HMOPOS","Yes","No","No","SELECT HEALTH OF SOUTH CAROLINA, INC.","FIRST CHOICE VIP CARE PLUS","First Choice VIP Care PLUS (Medicare-Medicaid Plan)","Independence Blue Cross",
"H8237","001","Local CCP","HMO/HMOPOS","Yes","No","No","INSURANCE COMPANY OF SCOTT AND WHITE","Vital Traditions","Vital Traditions (HMO)","Baylor Scott & White Holdings",01/01/2014 0:00:00
"H8237","002","Local CCP","HMO/HMOPOS","Yes","Yes","No","INSURANCE COMPANY OF SCOTT AND WHITE","Vital Traditions","Vital Traditions (HMO SNP)","Baylor Scott & White Holdings",01/01/2014 0:00:00
"H8237","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","INSURANCE COMPANY OF SCOTT AND WHITE","Vital Traditions","Vital Traditions EGWP (HMO)","Baylor Scott & White Holdings",01/01/2014 0:00:00
"H8258","001","Demo","Medicare-Medicaid Plan HMO/HMOPOS","Yes","No","No","LOCAL INITIATIVE HEALTH AUTHORITY FOR L.A. COUNTY","L.A. Care Complete Choice","L.A Care Cal MediConnect Plan (Medicare-Medicaid Plan)","Local Initiative Health Authority for LA County",04/01/2014 0:00:00
"H8266","001","Local CCP","HMO/HMOPOS","Yes","No","No","CONSTELLATION HEALTH, LLC.","Constellation Health","Apollo - Constellation Health (HMO)","Constellation Health, LLC.",01/01/2014 0:00:00
"H8393","001","Local CCP","Local PPO","Yes","No","No","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Advantra Platinum (PPO)","Aetna Inc.",01/01/2008 0:00:00
"H8393","801","Local CCP","Local PPO","No","No","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Advantra Platinum EmpGrp/NoRx/Cyear (PPO)","Aetna Inc.",01/01/2008 0:00:00
"H8393","802","Local CCP","Local PPO","Yes","No","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Advantra Platinum EmpGrp/Rx/Cyear (PPO)","Aetna Inc.",01/01/2008 0:00:00
"H8393","803","Local CCP","Local PPO","Yes","No","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Advantra Platinum EmpGrp/Rx/NonCyear (PPO)","Aetna Inc.",01/01/2008 0:00:00
"H8417","001","Demo","Medicare-Medicaid Plan HMO/HMOPOS","Yes","No","No","AMERIGROUP NEW YORK, LLC","HealthPlus Amerigroup","HealthPlus Amerigroup Medicare-Medicaid Plan (Medicare-Medicaid Plan)","WellPoint, Inc.",
"H8420","001","Demo","Medicare-Medicaid Plan HMO/HMOPOS","Yes","No","No","CENTERLIGHT HEALTHCARE, INC.","CenterLight Healthcare","CenterLight Healthcare FIDA Plan (Medicare-Medicaid Plan)","CenterLight Health System, Inc.",
"H8424","001","National PACE","National PACE","Yes","No","No","SIOUXLAND PACE, INC.","SIOUXLAND PACE, INC.","Siouxland PACE, INC (PACE)","St. Luke's Health System, Inc.",08/01/2008 0:00:00
"H8424","002","National PACE","National PACE","Yes","No","No","SIOUXLAND PACE, INC.","SIOUXLAND PACE, INC.","Siouxland PACE, INC (PACE)","St. Luke's Health System, Inc.",08/01/2008 0:00:00
"H8432","001","Local CCP","HMO/HMOPOS","Yes","No","No","ANTHEM HEALTH PLANS OF MAINE, INC.","Anthem Blue Cross and Blue Shield","Anthem MediBlue Select (HMO)","WellPoint, Inc.",01/01/2014 0:00:00
"H8432","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","ANTHEM HEALTH PLANS OF MAINE, INC.","Anthem Blue Cross and Blue Shield","Anthem MediBlue (HMO)","WellPoint, Inc.",01/01/2014 0:00:00
"H8452","001","Demo","Medicare-Medicaid Plan HMO/HMOPOS","Yes","No","No","CARESOURCE","CareSource MyCare Ohio","CareSource Humana MyCare Ohio (Medicare-Medicaid Plan)","CareSource Management Group Co.",05/01/2014 0:00:00
"H8468","001","MSA","MSA","No","No","No","GEISINGER INDEMNITY INSURANCE COMPANY","Geisinger Gold","Geisinger Gold Reserve (MSA)","Geisinger Health System",01/01/2008 0:00:00
"H8490","001","Demo","Medicare-Medicaid Plan HMO/HMOPOS","Yes","No","No","VNS CHOICE","VNSNY CHOICE Medicare","VNSNY CHOICE Complete (Medicare-Medicaid Plan)","Visiting Nurse Service of New York",
"H8491","001","Local CCP","HMO/HMOPOS","Yes","Yes","No","AMERIHEALTH DISTRICT OF COLUMBIA, INC.","AmeriHealth Caritas VIP Plans","AmeriHealth VIP Care (HMO SNP)","Independence Blue Cross",01/01/2014 0:00:00
"H8491","002","Local CCP","HMO/HMOPOS","Yes","No","No","AMERIHEALTH DISTRICT OF COLUMBIA, INC.","AmeriHealth Caritas VIP Plans","AmeriHealth VIP Select (HMO)","Independence Blue Cross",01/01/2014 0:00:00
"H8552","001","Local CCP","Local PPO","Yes","No","No","ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY","Anthem Blue Cross Life and Health Insurance Co.","Anthem Medicare Preferred Standard (PPO)","WellPoint, Inc.",01/01/2012 0:00:00
"H8552","002","Local CCP","Local PPO","Yes","No","No","ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY","Anthem Blue Cross Life and Health Insurance Co.","Anthem Medicare Preferred Standard (PPO)","WellPoint, Inc.",01/01/2012 0:00:00
"H8552","003","Local CCP","Local PPO","Yes","No","No","ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY","Anthem Blue Cross Life and Health Insurance Co.","Anthem Medicare Preferred Standard (PPO)","WellPoint, Inc.",01/01/2012 0:00:00
"H8552","006","Local CCP","Local PPO","Yes","No","No","ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY","Anthem Blue Cross Life and Health Insurance Co.","Anthem Medicare Preferred Standard (PPO)","WellPoint, Inc.",01/01/2012 0:00:00
"H8552","007","Local CCP","Local PPO","Yes","No","No","ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY","Anthem Blue Cross Life and Health Insurance Co.","Anthem Medicare Preferred Standard (PPO)","WellPoint, Inc.",01/01/2012 0:00:00
"H8552","008","Local CCP","Local PPO","Yes","No","No","ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY","Anthem Blue Cross Life and Health Insurance Co.","Anthem Medicare Preferred Standard (PPO)","WellPoint, Inc.",01/01/2012 0:00:00
"H8552","009","Local CCP","Local PPO","Yes","No","No","ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY","Anthem Blue Cross Life and Health Insurance Co.","Anthem Medicare Preferred Standard (PPO)","WellPoint, Inc.",01/01/2012 0:00:00
"H8552","015","Local CCP","Local PPO","Yes","No","No","ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY","Anthem Blue Cross Life and Health Insurance Co.","Anthem Medicare Preferred Standard (PPO)","WellPoint, Inc.",01/01/2012 0:00:00
"H8552","017","Local CCP","Local PPO","Yes","No","No","ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY","Anthem Blue Cross Life and Health Insurance Co.","Anthem Medicare Preferred Standard (PPO)","WellPoint, Inc.",01/01/2012 0:00:00
"H8552","018","Local CCP","Local PPO","Yes","No","No","ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY","Anthem Blue Cross Life and Health Insurance Co.","Anthem Medicare Preferred Standard (PPO)","WellPoint, Inc.",01/01/2012 0:00:00
"H8552","801","Local CCP","Local PPO","Yes","No","Yes","ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY","Anthem Blue Cross Life and Health Insurance Co.","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",01/01/2012 0:00:00
"H8552","802","Local CCP","Local PPO","No","No","Yes","ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY","Anthem Blue Cross Life and Health Insurance Co.","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",01/01/2012 0:00:00
"H8552","803","Local CCP","Local PPO","Yes","No","Yes","ANTHEM BLUE CROSS LIFE AND HEALTH INS COMPANY","Anthem Blue Cross Life and Health Insurance Co.","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",01/01/2012 0:00:00
"H8554","001","Local CCP","HMO/HMOPOS","Yes","No","No","VALLEY BAPTIST INSURANCE COMPANY","Valley Baptist Health Plans","Valley Baptist Advantage (HMO)","Tenet Healthcare Corporation",01/01/2014 0:00:00
"H8578","001","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH NEW ENGLAND, INC.","HNE Medicare Advantage Plans","HNE Medicare Premium (HMO)","Baystate Health, Inc.",01/01/2009 0:00:00
"H8578","003","Local CCP","HMO/HMOPOS","No","No","No","HEALTH NEW ENGLAND, INC.","HNE Medicare Advantage Plans","HNE Medicare Premium No Rx (HMO)","Baystate Health, Inc.",01/01/2009 0:00:00
"H8578","004","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH NEW ENGLAND, INC.","HNE Medicare Advantage Plans","HNE Medicare Plus (HMO)","Baystate Health, Inc.",01/01/2009 0:00:00
"H8578","007","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH NEW ENGLAND, INC.","HNE Medicare Advantage Plans","HNE Medicare Basic (HMO)","Baystate Health, Inc.",01/01/2009 0:00:00
"H8578","009","Local CCP","HMO/HMOPOS","No","No","No","HEALTH NEW ENGLAND, INC.","HNE Medicare Advantage Plans","HNE Medicare Basic No Rx (HMO)","Baystate Health, Inc.",01/01/2009 0:00:00
"H8578","010","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH NEW ENGLAND, INC.","HNE Medicare Advantage Plans","HNE Medicare Freedom (HMO-POS)","Baystate Health, Inc.",01/01/2009 0:00:00
"H8578","012","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH NEW ENGLAND, INC.","HNE Medicare Advantage Plans","HNE Medicare Value (HMO)","Baystate Health, Inc.",01/01/2009 0:00:00
"H8578","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","HEALTH NEW ENGLAND, INC.","HNE Medicare Advantage Plans","HNE Medicare Employer Group RX (HMO-POS)","Baystate Health, Inc.",01/01/2009 0:00:00
"H8578","802","Local CCP","HMO/HMOPOS","No","No","Yes","HEALTH NEW ENGLAND, INC.","HNE Medicare Advantage Plans","HNE Medicare Employer Group Calendar (HMO-POS)","Baystate Health, Inc.",01/01/2009 0:00:00
"H8578","803","Local CCP","HMO/HMOPOS","Yes","No","Yes","HEALTH NEW ENGLAND, INC.","HNE Medicare Advantage Plans","HNE Medicare Employer Group Non-Calendar (HMO-POS)","Baystate Health, Inc.",01/01/2009 0:00:00
"H8583","001","Demo","Medicare-Medicaid Plan HMO/HMOPOS","Yes","No","No","UNITEDHEALTHCARE COMMUNITY PLAN, INC","UnitedHealthcare Community Plan, Inc.","UnitedHealthcare Connected (Medicare-Medicaid Plan)","UnitedHealth Group, Inc.",
"H8604","001","Local CCP","Local PPO","Yes","No","No","THP INSURANCE COMPANY","Health Plan SecureChoice","SecureChoice - Option II (PPO)","Health Plan of the Upper Ohio Valley",01/01/2008 0:00:00
"H8604","002","Local CCP","Local PPO","No","No","No","THP INSURANCE COMPANY","Health Plan SecureChoice","SecureChoice - Option I (PPO)","Health Plan of the Upper Ohio Valley",01/01/2008 0:00:00
"H8604","003","Local CCP","Local PPO","Yes","No","No","THP INSURANCE COMPANY","Health Plan SecureChoice","SecureChoice - Option II (PPO)","Health Plan of the Upper Ohio Valley",01/01/2008 0:00:00
"H8604","004","Local CCP","Local PPO","No","No","No","THP INSURANCE COMPANY","Health Plan SecureChoice","SecureChoice - Option I (PPO)","Health Plan of the Upper Ohio Valley",01/01/2008 0:00:00
"H8604","005","Local CCP","Local PPO","Yes","No","No","THP INSURANCE COMPANY","Health Plan SecureChoice","SecureChoice - Option III (PPO)","Health Plan of the Upper Ohio Valley",01/01/2008 0:00:00
"H8604","006","Local CCP","Local PPO","Yes","No","No","THP INSURANCE COMPANY","Health Plan SecureChoice","SecureChoice - Option III (PPO)","Health Plan of the Upper Ohio Valley",01/01/2008 0:00:00
